high,timestamp,volume,low,close,open
9892.0,2018-03-11 17:00:00,18751.02057959,8742.07,9120.75,9535.04
9482.79,2018-03-12 17:00:00,16001.47534639,8830.0,9142.32,9115.24
9356.14,2018-03-13 17:00:00,21191.0231358,7948.0,8196.69,9152.07
8425.0,2018-03-14 17:00:00,18387.61138793,7682.0,8265.05,8195.99
8613.06,2018-03-15 17:00:00,16498.62433531,7914.08,8258.54,8265.05
8356.4,2018-03-16 17:00:00,12048.668891399999,7730.23,7860.83,8258.54
8324.92,2018-03-17 17:00:00,19547.36114711,7325.37,8188.24,7860.83
8718.74,2018-03-18 17:00:00,19396.08835883,8114.17,8596.93,8205.55
9051.0,2018-03-19 17:00:00,13454.8222604,8313.01,8904.02,8596.79
9188.1,2018-03-20 17:00:00,12100.99713332,8754.83,8893.79,8904.02
9099.59,2018-03-21 17:00:00,12587.63392229,8503.52,8704.67,8892.18
8920.79,2018-03-22 17:00:00,13749.78486097,8265.0,8920.79,8708.52
9020.0,2018-03-23 17:00:00,9731.98236841,8505.0,8547.0,8917.99
8680.0,2018-03-24 17:00:00,9155.91214778,8368.63,8453.9,8541.96
8500.0,2018-03-25 17:00:00,17693.4153393,7831.15,8149.66,8451.12
8211.62,2018-03-26 17:00:00,12385.25028422,7742.11,7791.7,8152.26
8104.98,2018-03-27 17:00:00,8437.64467971,7723.03,7932.41,7791.69
7968.0,2018-03-28 17:00:00,22138.11413228,6914.53,7088.38,7932.41
7302.35,2018-03-29 17:00:00,29101.44802706,6550.0,6850.0,7086.14
7231.73,2018-03-30 17:00:00,11579.59705718,6794.26,6928.62,6839.63
7045.71,2018-03-31 17:00:00,18046.94087395,6427.16,6813.52,6926.5
7106.5,2018-04-01 17:00:00,13624.16035566,6759.96,7052.76,6816.31
7506.84,2018-04-02 17:00:00,16089.54162903,7001.28,7416.27,7052.75
7430.0,2018-04-03 17:00:00,15779.20246661,6710.38,6799.95,7415.53
6928.7,2018-04-04 17:00:00,11894.53597807,6578.95,6771.69,6799.37
6850.0,2018-04-05 17:00:00,8478.41806897,6510.0,6618.33,6771.3
7069.13,2018-04-06 17:00:00,7683.041652600001,6600.99,6904.9,6627.7
7104.52,2018-04-07 17:00:00,4352.69794202,6894.8,7027.26,6904.21
7175.83,2018-04-08 17:00:00,10103.91621615,6611.49,6780.1,7027.26
6900.0,2018-04-09 17:00:00,6480.19276418,6653.21,6835.67,6782.39
6984.92,2018-04-10 17:00:00,5825.41064556,6809.26,6940.94,6824.75
8069.34,2018-04-11 17:00:00,19033.3803344,6758.45,7923.78,6940.94
8239.33,2018-04-12 17:00:00,19605.94275077,7753.32,7896.92,7923.78
8232.14,2018-04-13 17:00:00,8935.53071477,7835.0,8000.41,7885.9
8417.0,2018-04-14 17:00:00,7542.84081564,8001.23,8354.22,8003.39
8424.99,2018-04-15 17:00:00,10866.60295749,7905.0,8048.15,8353.43
8160.85,2018-04-16 17:00:00,9277.15121538,7806.81,7890.87,8054.68
8235.0,2018-04-17 17:00:00,9227.20459808,7870.35,8172.84,7890.87
8297.99,2018-04-18 17:00:00,9436.84632763,8074.44,8271.31,8172.83
8934.0,2018-04-19 17:00:00,16059.62267134,8216.9,8861.0,8273.0
9023.4,2018-04-20 17:00:00,15336.30792743,8608.0,8920.71,8865.78
9036.52,2018-04-21 17:00:00,9346.45175925,8760.0,8789.96,8924.93
9006.39,2018-04-22 17:00:00,10286.1177149,8771.22,8946.95,8781.7
9737.16,2018-04-23 17:00:00,20460.50898304,8930.0,9648.0,8942.0
9755.53,2018-04-24 17:00:00,33035.90404482,8751.0,8864.99,9648.36
9326.79,2018-04-25 17:00:00,20042.96970211,8647.29,9274.48,8855.07
9387.82,2018-04-26 17:00:00,11375.51437547,8901.09,8921.43,9277.32
9442.34,2018-04-27 17:00:00,15558.40230193,8854.47,9345.11,8916.54
9538.75,2018-04-28 17:00:00,10940.71803063,9180.0,9393.99,9352.97
9443.96,2018-04-29 17:00:00,8085.68829456,9111.0,9242.17,9396.32
9249.99,2018-04-30 17:00:00,12138.2639605,8815.91,9066.9,9243.51
9259.16,2018-05-01 17:00:00,10575.17497792,8975.23,9222.0,9066.9
9799.99,2018-05-02 17:00:00,11670.79957863,9165.19,9732.43,9220.0
9784.73,2018-05-03 17:00:00,7326.05207111,9527.38,9696.57,9737.0
9948.98,2018-05-04 17:00:00,7403.10502352,9670.68,9823.28,9689.0
9918.41,2018-05-05 17:00:00,8155.5768566,9375.0,9623.54,9827.04
9634.5,2018-05-06 17:00:00,13616.3485933,9175.0,9359.52,9621.99
9450.0,2018-05-07 17:00:00,11418.31053651,9015.0,9167.69,9356.79
9368.79,2018-05-08 17:00:00,11368.83432539,8974.62,9308.49,9181.52
9393.0,2018-05-09 17:00:00,11764.9775057,8987.74,9020.99,9308.49
9018.38,2018-05-10 17:00:00,20383.92660992,8351.0,8411.42,9007.19
8652.8,2018-05-11 17:00:00,15464.92940302,8208.81,8481.6,8408.79
8775.9,2018-05-12 17:00:00,9835.22450915,8335.56,8696.58,8481.72
8900.9,2018-05-13 17:00:00,18861.93709627,8286.57,8674.36,8696.54
8865.0,2018-05-14 17:00:00,12391.83198691,8400.0,8474.99,8674.53
8505.33,2018-05-15 17:00:00,12705.12321984,8100.01,8346.59,8481.99
8500.0,2018-05-16 17:00:00,8259.12452442,7980.0,8067.03,8337.77
8275.1,2018-05-17 17:00:00,7181.20388348,7929.53,8248.87,8058.16
8395.0,2018-05-18 17:00:00,3784.07576637,8141.08,8231.2,8248.99
8590.0,2018-05-19 17:00:00,5314.99889979,8170.71,8518.48,8225.55
8589.1,2018-05-20 17:00:00,6126.97105348,8320.0,8391.76,8518.64
8417.65,2018-05-21 17:00:00,9101.06078693,7951.41,7984.08,8403.23
8032.01,2018-05-22 17:00:00,17635.90129337,7435.49,7502.89,7983.98
7733.99,2018-05-23 17:00:00,11648.36524358,7267.24,7586.88,7509.99
7661.07,2018-05-24 17:00:00,10088.84331121,7328.13,7471.18,7579.3
7622.87,2018-05-25 17:00:00,4043.55765023,7276.04,7335.99,7459.21
7412.57,2018-05-26 17:00:00,3144.45110906,7213.09,7347.39,7335.99
7445.0,2018-05-27 17:00:00,6583.63252959,7084.99,7112.5,7348.64
7537.0,2018-05-28 17:00:00,11049.92099287,7026.9,7469.45,7112.2
7559.0,2018-05-29 17:00:00,8940.454005299998,7273.89,7375.73,7469.45
7601.23,2018-05-30 17:00:00,7339.00726931,7330.22,7492.28,7375.64
7620.01,2018-05-31 17:00:00,6762.6275727,7348.45,7511.6,7492.28
7700.0,2018-06-01 17:00:00,4012.16875521,7438.92,7642.0,7511.72
7790.69,2018-06-02 17:00:00,4729.21008365,7581.03,7703.67,7642.0
7764.44,2018-06-03 17:00:00,6990.551352699999,7449.68,7488.26,7712.97
7685.0,2018-06-04 17:00:00,9968.45508961,7360.0,7617.98,7494.99
7695.46,2018-06-05 17:00:00,7058.05577232,7482.61,7658.57,7617.98
7750.0,2018-06-06 17:00:00,7545.00925066,7618.99,7689.28,7658.99
7697.0,2018-06-07 17:00:00,4676.55832777,7542.0,7618.11,7676.41
7686.45,2018-06-08 17:00:00,2713.78104511,7468.31,7492.7,7618.11
7498.0,2018-06-09 17:00:00,14392.69540615,6627.7,6781.17,7498.0
6919.97,2018-06-10 17:00:00,11409.52423218,6634.86,6880.61,6781.17
6880.76,2018-06-11 17:00:00,8827.599499700002,6461.42,6557.67,6880.76
6624.45,2018-06-12 17:00:00,19190.50457858,6120.0,6307.4,6557.66
6708.1,2018-06-13 17:00:00,14185.83821156,6270.69,6646.1,6308.49
6666.66,2018-06-14 17:00:00,7132.20678871,6370.0,6390.6,6638.8
6557.81,2018-06-15 17:00:00,3553.69972603,6333.63,6487.92,6390.6
6575.35,2018-06-16 17:00:00,2828.75680848,6429.23,6453.41,6487.92
6793.0,2018-06-17 17:00:00,5940.1743975,6381.25,6707.5,6451.03
6841.81,2018-06-18 17:00:00,5443.67979628,6660.21,6736.52,6711.3
6809.26,2018-06-19 17:00:00,5193.76884592,6558.95,6756.58,6728.44
6792.2,2018-06-20 17:00:00,4837.32442832,6677.85,6718.33,6756.6
6737.97,2018-06-21 17:00:00,18544.14405465,5940.0,6050.45,6718.33
6261.0,2018-06-22 17:00:00,4585.87147205,6048.54,6177.38,6055.17
6255.05,2018-06-23 17:00:00,11423.59392896,5780.0,6153.4,6169.91
6365.34,2018-06-24 17:00:00,9689.68930701,6075.01,6253.61,6153.6
6277.0,2018-06-25 17:00:00,7751.62208792,6025.68,6068.0,6252.28
6181.11,2018-06-26 17:00:00,7446.86155074,5985.0,6135.64,6073.99
6165.49,2018-06-27 17:00:00,8878.39857291,5818.14,5848.33,6135.64
6299.0,2018-06-28 17:00:00,12067.37316767,5774.72,6204.24,5845.2
6510.0,2018-06-29 17:00:00,6915.08887702,6190.28,6385.71,6204.01
6438.55,2018-06-30 17:00:00,4160.70556721,6259.34,6349.99,6385.75
6667.57,2018-07-01 17:00:00,8799.80247408,6270.69,6612.98,6345.48
6666.0,2018-07-02 17:00:00,5924.86541706,6464.39,6507.99,6605.46
6792.28,2018-07-03 17:00:00,6706.7340062,6413.2,6584.25,6507.99
6700.0,2018-07-04 17:00:00,7692.21577694,6445.31,6533.69,6575.62
6636.15,2018-07-05 17:00:00,5457.67218749,6449.76,6596.53,6533.69
6820.0,2018-07-06 17:00:00,4842.79587112,6510.0,6759.99,6604.74
6783.54,2018-07-07 17:00:00,5145.84575684,6674.6,6706.6,6755.46
6814.72,2018-07-08 17:00:00,7165.21723333,6620.0,6666.75,6706.6
6683.9,2018-07-09 17:00:00,9163.01977492,6270.84,6299.46,6666.75
6400.0,2018-07-10 17:00:00,6370.13680136,6285.0,6380.0,6304.45
6380.0,2018-07-11 17:00:00,7792.46685782,6072.0,6243.88,6379.13
6337.25,2018-07-12 17:00:00,5901.29571452,6121.01,6215.59,6243.53
6317.84,2018-07-13 17:00:00,2584.7339623000003,6180.0,6243.98,6208.78
6397.21,2018-07-14 17:00:00,3556.29310719,6227.76,6349.3,6245.99
6755.0,2018-07-15 17:00:00,9404.05647649,6333.63,6721.04,6353.25
7468.31,2018-07-16 17:00:00,12703.29651293,6657.95,7310.71,6721.21
7599.98,2018-07-17 17:00:00,13347.87429603,7239.15,7378.1,7310.71
7570.9,2018-07-18 17:00:00,8803.25309749,7278.84,7471.42,7384.92
7696.88,2018-07-19 17:00:00,9379.17143244,7265.0,7330.84,7474.35
7458.0,2018-07-20 17:00:00,4049.81022253,7212.0,7409.92,7330.84
7581.03,2018-07-21 17:00:00,5107.9788128,7336.15,7396.6,7398.16
7800.0,2018-07-22 17:00:00,12572.45317131,7369.86,7719.62,7393.5
8496.96,2018-07-23 17:00:00,18707.41156484,7691.14,8403.83,7712.46
8475.0,2018-07-24 17:00:00,10348.06857767,8049.22,8174.06,8394.48
8314.23,2018-07-25 17:00:00,8091.87166049,7855.97,7926.0,8174.06
8274.98,2018-07-26 17:00:00,8701.76587806,7798.48,8183.05,7926.0
8259.0,2018-07-27 17:00:00,2765.6804905999998,8051.43,8237.74,8177.72
8299.99,2018-07-28 17:00:00,3980.2794075999996,8109.74,8216.74,8231.07
8295.0,2018-07-29 17:00:00,11785.89207823,7853.01,8160.21,8216.74
8162.37,2018-07-30 17:00:00,11994.08614156,7633.67,7725.43,8162.28
7761.56,2018-07-31 17:00:00,11406.76843741,7440.0,7602.01,7726.85
7709.98,2018-08-01 17:00:00,5262.23613199,7455.0,7536.37,7600.22
7542.92,2018-08-02 17:00:00,9585.77930917,7286.41,7416.98,7535.0
7494.48,2018-08-03 17:00:00,6831.75139028,6926.0,7009.99,7416.98
7086.8,2018-08-04 17:00:00,6039.1351446,6888.88,7032.61,7009.94
7157.93,2018-08-05 17:00:00,7317.64296455,6835.06,6936.11,7028.89
7155.0,2018-08-06 17:00:00,10039.39296375,6671.0,6717.68,6932.18
6717.68,2018-08-07 17:00:00,14668.56802221,6121.0,6283.59,6717.67
6627.0,2018-08-08 17:00:00,9484.88670496,6190.01,6543.76,6283.89
6584.05,2018-08-09 17:00:00,14096.00988894,5995.75,6139.99,6544.98
6494.13,2018-08-10 17:00:00,6818.37504816,6000.0,6239.98,6139.99
6493.77,2018-08-11 17:00:00,7169.89323056,6163.44,6310.82,6240.49
6544.37,2018-08-12 17:00:00,8896.68083746,6142.2,6252.63,6311.99
6254.02,2018-08-13 17:00:00,14235.27018218,5880.0,6193.62,6252.63
6628.5,2018-08-14 17:00:00,12501.11334781,6186.02,6272.3,6194.3
6477.57,2018-08-15 17:00:00,7099.261163600001,6208.37,6313.51,6273.34
6584.49,2018-08-16 17:00:00,6635.58158998,6290.64,6580.15,6314.08
6615.0,2018-08-17 17:00:00,3496.80232127,6303.0,6399.28,6578.13
6545.0,2018-08-18 17:00:00,3138.71131829,6312.0,6481.99,6397.37
6522.99,2018-08-19 17:00:00,6254.82080784,6223.9,6260.82,6481.63
6513.28,2018-08-20 17:00:00,5655.04172504,6246.05,6479.27,6260.83
6906.81,2018-08-21 17:00:00,11955.65069577,6250.0,6355.76,6478.99
6575.99,2018-08-22 17:00:00,4028.43387247,6344.8,6525.01,6355.97
6721.09,2018-08-23 17:00:00,6374.54257854,6445.32,6692.94,6525.99
6800.0,2018-08-24 17:00:00,4980.64928331,6664.25,6732.4,6692.99
6775.34,2018-08-25 17:00:00,3475.7202496,6558.95,6700.46,6732.99
6944.47,2018-08-26 17:00:00,5863.68824836,6641.35,6904.51,6700.13
7125.28,2018-08-27 17:00:00,8222.24765235,6861.17,7080.94,6911.7
7124.06,2018-08-28 17:00:00,5730.97892652,6890.0,7032.96,7079.46
7055.97,2018-08-29 17:00:00,6875.26197217,6792.85,6984.01,7034.47
7101.03,2018-08-30 17:00:00,5790.38050638,6879.0,7017.35,6984.34
7300.18,2018-08-31 17:00:00,4590.45724112,7015.22,7185.01,7015.78
7334.5,2018-09-01 17:00:00,3297.68658519,7130.63,7290.31,7195.8
7340.08,2018-09-02 17:00:00,2829.87707292,7184.0,7258.99,7291.94
7411.85,2018-09-03 17:00:00,4531.14780379,7231.0,7361.0,7261.29
7387.0,2018-09-04 17:00:00,12408.79698551,6650.0,6679.3,7353.48
6705.59,2018-09-05 17:00:00,14674.0236716,6253.29,6493.09,6671.95
6525.0,2018-09-06 17:00:00,6541.96747088,6322.0,6400.0,6488.01
6465.46,2018-09-07 17:00:00,4284.19484304,6113.23,6178.31,6401.01
6451.51,2018-09-08 17:00:00,4104.31379555,6094.38,6236.04,6178.31
6351.13,2018-09-09 17:00:00,5371.72530672,6223.9,6301.99,6238.99
6405.0,2018-09-10 17:00:00,7076.79725968,6162.06,6279.99,6303.99
6350.0,2018-09-11 17:00:00,4282.15960066,6192.89,6322.45,6274.6
6537.46,2018-09-12 17:00:00,6985.34747474,6324.37,6485.7,6326.83
6587.0,2018-09-13 17:00:00,4598.02098322,6384.36,6476.51,6482.95
6570.1,2018-09-14 17:00:00,1328.81956289,6466.74,6520.15,6476.51
6524.84,2018-09-15 17:00:00,1098.62806031,6349.47,6499.98,6521.49
6530.24,2018-09-16 17:00:00,4386.88772482,6200.0,6254.52,6499.28
6390.0,2018-09-17 17:00:00,4196.47314808,6226.63,6332.34,6251.49
6510.0,2018-09-18 17:00:00,7232.08338006,6100.0,6388.4,6330.0
6535.11,2018-09-19 17:00:00,5177.64510387,6333.63,6492.98,6388.4
6775.34,2018-09-20 17:00:00,8569.98587321,6483.83,6749.45,6492.98
6826.28,2018-09-21 17:00:00,5491.80951385,6624.79,6710.01,6748.85
6774.91,2018-09-22 17:00:00,3248.80491931,6659.0,6702.22,6710.01
6721.68,2018-09-23 17:00:00,4030.72562001,6550.96,6581.52,6703.37
6579.59,2018-09-24 17:00:00,8206.61700477,6324.96,6428.99,6578.7
6540.0,2018-09-25 17:00:00,4295.92674134,6379.44,6461.51,6428.09
6736.85,2018-09-26 17:00:00,5664.85211251,6431.95,6681.62,6454.32
6792.28,2018-09-27 17:00:00,7642.04936428,6525.67,6610.76,6684.5
6609.02,2018-09-28 17:00:00,3382.01592212,6454.0,6579.38,6609.02
6628.06,2018-09-29 17:00:00,2482.69507513,6510.0,6597.81,6574.29
6638.15,2018-09-30 17:00:00,4796.040132,6477.57,6571.2,6597.79
6597.0,2018-10-01 17:00:00,4116.13342419,6447.28,6500.0,6569.32
6510.0,2018-10-02 17:00:00,4774.76328174,6396.34,6456.77,6500.0
6604.89,2018-10-03 17:00:00,3832.70048916,6450.58,6547.56,6454.81
6641.35,2018-10-04 17:00:00,3807.26928181,6510.0,6582.12,6548.83
6595.69,2018-10-05 17:00:00,2022.78075908,6526.28,6544.08,6582.11
6600.0,2018-10-06 17:00:00,2455.65659087,6493.92,6577.63,6547.93
6656.63,2018-10-07 17:00:00,4079.04424933,6541.06,6604.75,6574.15
6623.14,2018-10-08 17:00:00,2254.95026959,6553.13,6588.8,6604.76
6589.79,2018-10-09 17:00:00,5177.06675956,6387.91,6517.55,6588.72
6520.43,2018-10-10 17:00:00,9616.23958351,6055.28,6152.76,6517.55
6243.79,2018-10-11 17:00:00,3246.3815572,6109.79,6185.15,6152.76
6219.77,2018-10-12 17:00:00,1954.04680593,6168.83,6199.69,6182.03
6349.47,2018-10-13 17:00:00,2525.73820085,6143.08,6183.0,6201.23
6756.0,2018-10-14 17:00:00,16895.88930388,6149.28,6441.74,6185.04
6493.77,2018-10-15 17:00:00,4703.09390629,6386.4,6461.2,6438.2
6465.39,2018-10-16 17:00:00,2961.26337446,6407.69,6437.29,6457.67
6490.0,2018-10-17 17:00:00,3823.16928503,6350.0,6396.18,6440.07
6412.4,2018-10-18 17:00:00,2290.0590116999997,6355.99,6383.46,6394.23
6424.16,2018-10-19 17:00:00,1261.97849549,6363.02,6412.86,6380.47
6470.0,2018-10-20 17:00:00,1541.01151749,6401.01,6413.38,6412.86
6429.23,2018-10-21 17:00:00,2407.5354618,6372.53,6406.06,6412.62
6421.58,2018-10-22 17:00:00,2851.00556658,6354.26,6393.41,6409.39
6473.0,2018-10-23 17:00:00,3535.33808825,6393.0,6411.96,6396.24
6422.73,2018-10-24 17:00:00,3046.60380599,6361.73,6393.53,6411.96
6450.3,2018-10-25 17:00:00,3323.82631782,6377.81,6406.1,6393.38
6420.01,2018-10-26 17:00:00,890.1271569,6381.25,6407.66,6406.1
6420.0,2018-10-27 17:00:00,839.29766473,6383.0,6405.57,6407.66
6420.0,2018-10-28 17:00:00,5190.82201499,6208.37,6266.52,6404.27
6289.0,2018-10-29 17:00:00,2523.57742936,6240.0,6269.46,6266.47
6350.0,2018-10-30 17:00:00,5148.08262352,6199.25,6303.27,6269.45
6365.33,2018-10-31 17:00:00,2190.97047686,6288.01,6340.99,6304.5
6381.25,2018-11-01 17:00:00,2678.06948097,6328.33,6350.43,6343.85
6351.74,2018-11-02 17:00:00,1084.13861953,6312.48,6335.0,6350.05
6475.0,2018-11-03 17:00:00,2673.81391399,6310.57,6421.76,6333.59
6441.43,2018-11-04 16:00:00,2335.48865475,6369.89,6403.2,6428.23
6460.01,2018-11-05 16:00:00,4270.33460011,6378.24,6447.5,6404.97
6544.0,2018-11-06 16:00:00,4800.82491273,6442.47,6501.0,6448.17
6511.27,2018-11-07 16:00:00,3966.97303181,6388.88,6405.49,6501.0
6418.18,2018-11-08 16:00:00,3218.12902607,6307.0,6325.0,6405.49
6377.26,2018-11-09 16:00:00,1523.39384996,6323.0,6349.32,6325.0
6365.0,2018-11-10 16:00:00,1718.26855567,6269.46,6357.54,6349.39
6388.21,2018-11-11 16:00:00,3526.03903239,6298.5,6318.0,6352.57
6328.36,2018-11-12 16:00:00,3630.56272124,6244.35,6260.91,6318.01
6298.47,2018-11-13 16:00:00,25121.93301356,5324.0,5595.91,6255.86
5641.0,2018-11-14 16:00:00,19945.90828161,5199.8,5585.0,5592.23
5610.0,2018-11-15 16:00:00,8074.6055758,5411.74,5508.71,5571.12
5550.66,2018-11-16 16:00:00,2732.79162871,5452.63,5503.36,5514.62
5658.47,2018-11-17 16:00:00,2576.4553201,5500.0,5559.26,5503.36
5559.69,2018-11-18 16:00:00,28910.66553331,4694.44,4735.44,5553.01
4897.36,2018-11-19 16:00:00,39775.38943928,4048.58,4352.0,4732.92
4635.0,2018-11-20 16:00:00,20678.25000596,4242.33,4538.01,4349.41
4589.53,2018-11-21 16:00:00,10258.46172893,4194.98,4275.23,4551.47
4364.46,2018-11-22 16:00:00,13322.77736822,4061.02,4288.26,4268.4
4376.88,2018-11-23 16:00:00,14236.74417437,3638.48,3785.65,4288.25
4120.0,2018-11-24 16:00:00,26969.94763424,3474.73,3938.89,3780.67
4069.59,2018-11-25 16:00:00,24357.88293934,3522.28,3727.34,3934.22
3834.35,2018-11-26 16:00:00,16814.00296565,3548.76,3771.01,3727.34
4355.08,2018-11-27 16:00:00,22983.71348838,3771.0,4220.16,3771.01
4409.77,2018-11-28 16:00:00,15944.01262628,4086.97,4249.8,4219.77
4300.0,2018-11-29 16:00:00,14364.62144791,3861.0,3971.06,4250.0
4264.47,2018-11-30 16:00:00,6412.23253743,3904.34,4140.39,3970.56
4265.0,2018-12-01 16:00:00,7019.16205825,4030.0,4102.05,4140.4
4115.15,2018-12-02 16:00:00,10726.6773046,3747.0,3834.34,4099.63
4033.98,2018-12-03 16:00:00,12249.9368879,3730.0,3903.52,3830.81
3913.62,2018-12-04 16:00:00,13443.22072621,3662.35,3696.69,3903.52
3844.79,2018-12-05 16:00:00,15480.96697218,3415.22,3437.26,3694.03
3531.0,2018-12-06 16:00:00,26513.2316249,3210.0,3380.68,3437.22
3495.99,2018-12-07 16:00:00,10176.34927433,3241.0,3398.8,3376.27
3633.2,2018-12-08 16:00:00,8011.02295177,3371.09,3529.75,3398.8
3588.43,2018-12-09 16:00:00,10375.26877055,3355.0,3408.0,3528.68
3427.27,2018-12-10 16:00:00,8951.71070828,3292.65,3353.42,3406.41
3490.0,2018-12-11 16:00:00,7284.10378196,3325.7,3430.18,3345.01
3441.13,2018-12-12 16:00:00,11715.01908312,3221.14,3262.73,3430.2
3294.81,2018-12-13 16:00:00,14437.50526664,3135.55,3195.75,3263.55
3230.0,2018-12-14 16:00:00,5814.86853241,3122.28,3179.54,3194.04
3259.43,2018-12-15 16:00:00,6033.50714633,3178.23,3193.78,3180.84
3590.0,2018-12-16 16:00:00,16389.79444903,3181.26,3496.73,3191.41
3684.0,2018-12-17 16:00:00,13792.36427592,3422.77,3667.16,3499.37
3924.01,2018-12-18 16:00:00,21125.61437541,3642.69,3684.5,3667.16
4172.07,2018-12-19 16:00:00,25986.85291601,3656.75,4073.77,3684.03
4162.0,2018-12-20 16:00:00,16967.23460506,3770.0,3841.08,4073.58
4010.16,2018-12-21 16:00:00,7697.59815203,3780.09,3980.9,3842.59
4051.0,2018-12-22 16:00:00,4609.89261726,3900.0,3943.83,3977.65
4236.84,2018-12-23 16:00:00,12017.91713092,3944.84,4036.0,3947.82
4049.23,2018-12-24 16:00:00,11801.43441841,3674.73,3779.99,4034.54
3863.34,2018-12-25 16:00:00,10064.18282348,3678.8,3810.01,3780.0
3841.17,2018-12-26 16:00:00,11850.012381899998,3566.0,3591.69,3810.01
3970.0,2018-12-27 16:00:00,13055.71840689,3575.0,3884.97,3590.26
3961.85,2018-12-28 16:00:00,6901.3823318,3702.51,3725.48,3884.66
3870.0,2018-12-29 16:00:00,5736.45370818,3688.76,3835.79,3728.96
3842.89,2018-12-30 16:00:00,6667.16373743,3630.0,3693.3,3831.03
3845.46,2018-12-31 16:00:00,5149.60627729,3629.66,3823.44,3693.85
3918.67,2019-01-01 16:00:00,5534.46951453,3770.0,3885.87,3825.41
3893.4,2019-01-02 16:00:00,4803.2461092,3760.0,3787.81,3890.27
